model,filename,percentile_label,overlap,protein_id
Chol-3DCNN,,StrongNegative,0.333,7LFT-f5
Chol-3DCNN,,StrongNegative,0.204,7LGW-f3
Chol-3DCNN,,PseudoNegative,0.235,7LGW-f4
Chol-3DCNN,,StrongNegative,0.0,7LH2-f1
Chol-3DCNN,,StrongNegative,0.0,7LH2-f2
Chol-3DCNN,,StrongNegative,0.099,7LH2-f3
Chol-3DCNN,,StrongNegative,0.0,7LH2-f4
Chol-3DCNN,,StrongPositive,0.29,7LH2-f5
Chol-3DCNN,,StrongNegative,0.2,7LIA-f1
Chol-3DCNN,,StrongNegative,0.0,7LIA-f2
Chol-3DCNN,,StrongNegative,0.0,7LJC-f1
Chol-3DCNN,,StrongNegative,0.204,7LJC-f5
Chol-3DCNN,,PseudoPositive,0.309,7M5X-f3
Chol-3DCNN,,StrongNegative,0.0,7M5X-f5
Chol-3DCNN,,PseudoPositive,0.293,7M5Y-f1
Chol-3DCNN,,StrongNegative,0.011,7M95-f4
Chol-3DCNN,,StrongNegative,0.013,7MFI-f1
Chol-3DCNN,,StrongNegative,0.0,7MFI-f2
Chol-3DCNN,,StrongNegative,0.176,7MFI-f4
Chol-3DCNN,,StrongNegative,0.156,7MIX-f4
Chol-3DCNN,,StrongNegative,0.0,7MIY-f4
Chol-3DCNN,,StrongNegative,0.0,7MIY-f5
Chol-3DCNN,,StrongNegative,0.224,7N4U-f1
Chol-3DCNN,,StrongNegative,0.25,7N4U-f2
Chol-3DCNN,,StrongNegative,0.239,7N4U-f4
Chol-3DCNN,,StrongNegative,0.0,7N4X-f3
Chol-3DCNN,,PseudoPositive,0.297,7N4X-f5
Chol-3DCNN,,StrongPositive,0.244,7NA7-f2
Chol-3DCNN,,StrongNegative,0.0,7NA7-f5
Chol-3DCNN,,PseudoPositive,0.191,7NA8-f3
Chol-3DCNN,,StrongNegative,0.382,7NEQ-f2
Chol-3DCNN,,StrongNegative,0.317,7NEQ-f5
Chol-3DCNN,,PseudoNegative,0.2,7NF6-f2
Chol-3DCNN,,StrongNegative,0.0,7NF6-f3
Chol-3DCNN,,StrongPositive,0.4,7NF8-f1
Chol-3DCNN,,StrongNegative,0.0,7NF8-f5
Chol-3DCNN,,StrongNegative,0.0,7OCA-f1
Chol-3DCNN,,StrongNegative,0.238,7OCA-f3
Chol-3DCNN,,StrongNegative,0.0,7OCA-f4
Chol-3DCNN,,StrongNegative,0.0,7OCE-f1
Chol-3DCNN,,PseudoNegative,0.205,7OJI-f5
Chol-3DCNN,,StrongNegative,0.077,7P00-f1
Chol-3DCNN,,StrongNegative,0.0,7P00-f2
Chol-3DCNN,,StrongPositive,0.273,7P00-f4
Chol-3DCNN,,StrongNegative,0.0,7P02-f3
Chol-3DCNN,,StrongNegative,0.095,7PP1-f5
Chol-3DCNN,,StrongNegative,0.214,7PX4-f4
Chol-3DCNN,,StrongNegative,0.0,7PXE-f3
Chol-3DCNN,,StrongNegative,0.0,7PYR-f4
Chol-3DCNN,,StrongNegative,0.0,7Q1U-f1
Chol-3DCNN,,StrongNegative,0.0,7Q1U-f4
Chol-3DCNN,,StrongNegative,0.137,7R8B-f1
Chol-3DCNN,,StrongNegative,0.207,7R8B-f2
Chol-3DCNN,,StrongNegative,0.0,7R8B-f5
Chol-3DCNN,,StrongNegative,0.202,7R8D-f1
Chol-3DCNN,,StrongNegative,0.0,7R8D-f3
Chol-3DCNN,,PseudoNegative,0.302,7RHR-f2
Chol-3DCNN,,StrongNegative,0.226,7SHF-f3
Chol-3DCNN,,PseudoPositive,0.333,7SIL-f1
Chol-3DCNN,,StrongNegative,0.0,7SIL-f2
Chol-3DCNN,,StrongNegative,0.279,7SIL-f3
Chol-3DCNN,,PseudoNegative,0.25,7SIL-f4
Chol-3DCNN,,StrongPositive,0.312,7SIL-f5
Chol-3DCNN,,StrongNegative,0.24,7SIM-f2
Chol-3DCNN,,PseudoPositive,0.323,7SIM-f3
Chol-3DCNN,,PseudoNegative,0.387,7SIM-f4
Chol-3DCNN,,PseudoPositive,0.29,7SK4-f1
Chol-3DCNN,,StrongNegative,0.226,7SK4-f3
Chol-3DCNN,,StrongNegative,0.0,7SK7-f1
Chol-3DCNN,,StrongNegative,0.0,7SK7-f4
Chol-3DCNN,,PseudoNegative,0.224,7SK8-f1
Chol-3DCNN,,StrongNegative,0.429,7SK8-f3
Chol-3DCNN,,StrongPositive,0.421,7SL8-f1
Chol-3DCNN,,StrongNegative,0.088,7SMM-f2
Chol-3DCNN,,StrongNegative,0.0,7SMR-f4
Chol-3DCNN,,PseudoNegative,0.257,7SMR-f5
Chol-3DCNN,,PseudoNegative,0.212,7SMS-f4
Chol-3DCNN,,StrongPositive,0.3,7SMS-f5
Chol-3DCNN,,StrongNegative,0.0,7SMT-f4
Chol-3DCNN,,StrongPositive,0.286,7SMT-f5
Chol-3DCNN,,StrongNegative,0.0,7SVD-f5
Chol-3DCNN,,StrongNegative,0.0,7TBW-f4
Chol-3DCNN,,StrongNegative,0.0,7TC0-f4
Chol-3DCNN,,StrongNegative,0.0,7TJ9-f1
Chol-3DCNN,,StrongNegative,0.0,7TY4-f4
Chol-3DCNN,,StrongNegative,0.0,7TY6-f1
Chol-3DCNN,,StrongNegative,0.0,7TY6-f2
Chol-3DCNN,,StrongNegative,0.0,7TY6-f3
Chol-3DCNN,,StrongNegative,0.0,7TY7-f2
Chol-3DCNN,,StrongNegative,0.0,7UHG-f1
Chol-3DCNN,,StrongNegative,0.012,7UHG-f3
Chol-3DCNN,,StrongNegative,0.0,7URC-f2
Chol-3DCNN,,StrongNegative,0.0,7URD-f2
Chol-3DCNN,,StrongNegative,0.0,7USW-f1
Chol-3DCNN,,StrongNegative,0.0,7USX-f3
Chol-3DCNN,,StrongNegative,0.0,7UZ3-f2
Chol-3DCNN,,StrongNegative,0.0,7UZ3-f4
Chol-3DCNN,,StrongNegative,0.0,7UZE-f1
Chol-3DCNN,,StrongNegative,0.0,7UZQ-f2
Chol-3DCNN,,StrongNegative,0.0,7UZQ-f3
Chol-3DCNN,,StrongNegative,0.244,7V07-f4
Chol-3DCNN,,StrongNegative,0.28,7V0K-f1
Chol-3DCNN,,StrongNegative,0.282,7V0K-f2
Chol-3DCNN,,StrongNegative,0.0,7V0K-f3
Chol-3DCNN,,StrongNegative,0.0,7V0K-f5
Chol-3DCNN,,StrongNegative,0.0,7V0S-f2
Chol-3DCNN,,StrongNegative,0.0,7V19-f3
Chol-3DCNN,,StrongNegative,0.0,7V3Z-f4
Chol-3DCNN,,StrongNegative,0.222,7V3Z-f5
Chol-3DCNN,,StrongNegative,0.319,7VAB-f2
Chol-3DCNN,,PseudoPositive,0.275,7VAB-f3
Chol-3DCNN,,StrongNegative,0.0,7VDH-f1
Chol-3DCNN,,StrongPositive,0.293,7VDH-f3
Chol-3DCNN,,StrongPositive,0.267,7VDL-f2
Chol-3DCNN,,PseudoNegative,0.106,7VDL-f3
Chol-3DCNN,,PseudoPositive,0.298,7VFX-f1
Chol-3DCNN,,StrongNegative,0.204,7VFX-f4
Chol-3DCNN,,StrongNegative,0.0,7VGZ-f1
Chol-3DCNN,,PseudoPositive,0.282,7VLA-f4
Chol-3DCNN,,StrongNegative,0.167,7VLA-f5
Chol-3DCNN,,StrongNegative,0.0,7VR7-f4
Chol-3DCNN,,StrongNegative,0.0,7VUY-f5
Chol-3DCNN,,StrongNegative,0.133,7VUZ-f1
Chol-3DCNN,,StrongNegative,0.0,7VUZ-f2
Chol-3DCNN,,StrongNegative,0.0,7VV3-f4
Chol-3DCNN,,StrongNegative,0.0,7VV4-f3
Chol-3DCNN,,StrongNegative,0.0,7VV5-f2
Chol-3DCNN,,PseudoNegative,0.311,7W2Z-f1
Chol-3DCNN,,PseudoPositive,0.25,7W2Z-f2
Chol-3DCNN,,PseudoNegative,0.222,7W2Z-f3
Chol-3DCNN,,StrongNegative,0.208,7W9W-f1
Chol-3DCNN,,StrongNegative,0.0,7W9W-f3
Chol-3DCNN,,StrongNegative,0.0,7WC4-f1
Chol-3DCNN,,StrongNegative,0.0,7WC4-f3
Chol-3DCNN,,StrongNegative,0.134,7WC5-f1
Chol-3DCNN,,StrongNegative,0.0,7WC6-f4
Chol-3DCNN,,StrongNegative,0.0,7WC7-f1
Chol-3DCNN,,StrongNegative,0.0,7WC7-f2
Chol-3DCNN,,StrongNegative,0.0,7WC7-f3
Chol-3DCNN,,StrongNegative,0.0,7WC7-f4
Chol-3DCNN,,StrongNegative,0.0,7WC8-f1
Chol-3DCNN,,StrongPositive,0.204,7WC8-f2
Chol-3DCNN,,StrongNegative,0.0,7WEL-f4
Chol-3DCNN,,StrongNegative,0.0,7WFR-f3
Chol-3DCNN,,StrongNegative,0.0,7WFW-f1
Chol-3DCNN,,StrongNegative,0.0,7WGD-f4
Chol-3DCNN,,StrongNegative,0.238,7WGT-f1
Chol-3DCNN,,StrongNegative,0.0,7WLD-f3
Chol-3DCNN,,StrongNegative,0.25,7WLW-f1
Chol-3DCNN,,StrongNegative,0.0,7WLW-f5
Chol-3DCNN,,StrongNegative,0.037,7WQ3-f5
Chol-3DCNN,,PseudoPositive,0.29,7WU4-f1
Chol-3DCNN,,StrongNegative,0.0,7WU5-f1
Chol-3DCNN,,StrongNegative,0.304,7WU5-f2
Chol-3DCNN,,StrongNegative,0.0,7WU5-f4
Chol-3DCNN,,StrongNegative,0.314,7WYU-f2
Chol-3DCNN,,StrongNegative,0.317,7WYZ-f3
Chol-3DCNN,,StrongNegative,0.0,7WYZ-f4
Chol-3DCNN,,StrongNegative,0.2,7WYZ-f5
Chol-3DCNN,,StrongNegative,0.206,7WZ0-f1
Chol-3DCNN,,StrongNegative,0.265,7WZ0-f3
Chol-3DCNN,,StrongNegative,0.0,7WZ0-f5
Chol-3DCNN,,StrongNegative,0.236,7X24-f1
Chol-3DCNN,,StrongNegative,0.0,7X2C-f1
Chol-3DCNN,,StrongNegative,0.0,7X2F-f5
Chol-3DCNN,,PseudoPositive,0.25,7XBX-f3
Chol-3DCNN,,StrongNegative,0.0,7XBX-f4
Chol-3DCNN,,StrongPositive,0.286,7XBX-f5
Chol-3DCNN,,StrongNegative,0.0,7XEM-f4
Chol-3DCNN,,StrongNegative,0.0,7XER-f1
Chol-3DCNN,,StrongNegative,0.0,7XER-f3
Chol-3DCNN,,StrongNegative,0.246,7XEU-f3
Chol-3DCNN,,StrongNegative,0.328,7XT8-f2
Chol-3DCNN,,StrongNegative,0.0,7XT8-f3
Chol-3DCNN,,StrongNegative,0.0,7XT9-f1
Chol-3DCNN,,StrongNegative,0.306,7XT9-f3
Chol-3DCNN,,StrongNegative,0.0,7XTC-f1
Chol-3DCNN,,StrongNegative,0.211,7XVE-f4
Chol-3DCNN,,StrongPositive,0.227,7XW5-f3
Chol-3DCNN,,StrongNegative,0.222,7XW6-f1
Chol-3DCNN,,StrongNegative,0.0,7XW6-f3
Chol-3DCNN,,StrongNegative,0.27,7XZH-f4
Chol-3DCNN,,StrongNegative,0.228,7Y45-f1
Chol-3DCNN,,StrongNegative,0.214,7Y45-f3
Chol-3DCNN,,StrongNegative,0.085,7Y45-f5
Chol-3DCNN,,StrongNegative,0.0,7Y5T-f5
Chol-3DCNN,,StrongNegative,0.0,7Y5X-f1
Chol-3DCNN,,StrongPositive,0.273,7Y5X-f4
Chol-3DCNN,,StrongNegative,0.0,7Y5Z-f2
Chol-3DCNN,,PseudoNegative,0.214,7YAE-f3
Chol-3DCNN,,StrongNegative,0.147,7YAE-f4
Chol-3DCNN,,StrongNegative,0.154,7YFC-f4
Chol-3DCNN,,PseudoNegative,0.333,7YKD-f1
Chol-3DCNN,,StrongNegative,0.0,7ZI0-f1
Chol-3DCNN,,StrongNegative,0.0,7ZXN-f4
Chol-3DCNN,,StrongNegative,0.0,7ZXN-f5
Chol-3DCNN,,StrongNegative,0.0,7ZYI-f1
Chol-3DCNN,,StrongNegative,0.0,7ZYI-f3
Chol-3DCNN,,StrongNegative,0.234,7ZYI-f5
Chol-3DCNN,,StrongNegative,0.0,8A2O-f3
Chol-3DCNN,,StrongNegative,0.0,8BHT-f1
Chol-3DCNN,,PseudoNegative,0.35,8BHT-f5
Chol-3DCNN,,StrongPositive,0.3,8BI0-f5
Chol-3DCNN,,StrongNegative,0.0,8BJF-f1
Chol-3DCNN,,PseudoPositive,0.0,8BJF-f5
Chol-3DCNN,,StrongNegative,0.218,8C9W-f2
Chol-3DCNN,,StrongNegative,0.011,8C9W-f3
Chol-3DCNN,,StrongNegative,0.0,8CIC-f1
Chol-3DCNN,,StrongNegative,0.0,8CIC-f3
Chol-3DCNN,,StrongNegative,0.0,8CRT-f3
Chol-3DCNN,,StrongNegative,0.0,8CS9-f1
Chol-3DCNN,,StrongNegative,0.0,8CS9-f3
Chol-3DCNN,,StrongNegative,0.0,8CT2-f3
Chol-3DCNN,,StrongNegative,0.0,8CT2-f4
Chol-3DCNN,,StrongNegative,0.0,8CU6-f5
Chol-3DCNN,,StrongNegative,0.22,8CU7-f2
Chol-3DCNN,,StrongNegative,0.0,8DPF-f2
Chol-3DCNN,,StrongNegative,0.0,8DPI-f1
Chol-3DCNN,,StrongNegative,0.205,8DU3-f2
Chol-3DCNN,,StrongNegative,0.208,8E0G-f2
Chol-3DCNN,,PseudoPositive,0.344,8EF5-f2
Chol-3DCNN,,StrongNegative,0.25,8EF5-f4
Chol-3DCNN,,StrongNegative,0.294,8EF6-f1
Chol-3DCNN,,StrongNegative,0.333,8EF6-f3
Chol-3DCNN,,StrongNegative,0.25,8EF6-f4
Chol-3DCNN,,StrongNegative,0.277,8EFL-f1
Chol-3DCNN,,StrongNegative,0.277,8EFL-f2
Chol-3DCNN,,PseudoPositive,0.312,8EFL-f4
Chol-3DCNN,,PseudoNegative,0.302,8EFO-f1
Chol-3DCNN,,StrongNegative,0.238,8EFO-f4
Chol-3DCNN,,StrongNegative,0.0,8EIO-f2
Chol-3DCNN,,StrongNegative,0.0,8EIQ-f2
Chol-3DCNN,,StrongNegative,0.0,8EIQ-f3
Chol-3DCNN,,StrongNegative,0.0,8EOG-f4
Chol-3DCNN,,StrongNegative,0.0,8ESK-f1
Chol-3DCNN,,PseudoPositive,0.25,8ESK-f4
Chol-3DCNN,,StrongNegative,0.09,8ESK-f5
Chol-3DCNN,,StrongNegative,0.0,8F1D-f3
Chol-3DCNN,,StrongPositive,0.241,8F2S-f2
Chol-3DCNN,,PseudoPositive,0.273,8F2S-f3
Chol-3DCNN,,PseudoNegative,0.286,8F6Y-f1
Chol-3DCNN,,PseudoNegative,0.229,8F6Y-f3
Chol-3DCNN,,StrongNegative,0.0,8F6Y-f4
Chol-3DCNN,,StrongNegative,0.0,8F6Z-f3
Chol-3DCNN,,StrongNegative,0.0,8F6Z-f5
Chol-3DCNN,,StrongNegative,0.222,8F7Q-f1
Chol-3DCNN,,StrongNegative,0.239,8F7Q-f2
Chol-3DCNN,,PseudoNegative,0.381,8F7Q-f5
Chol-3DCNN,,StrongNegative,0.241,8F7R-f1
Chol-3DCNN,,PseudoNegative,0.333,8F7R-f3
Chol-3DCNN,,PseudoNegative,0.212,8F7R-f5
Chol-3DCNN,,StrongNegative,0.286,8F7S-f1
Chol-3DCNN,,StrongPositive,0.0,8F7S-f3
Chol-3DCNN,,StrongNegative,0.0,8FD7-f3
Chol-3DCNN,,StrongNegative,0.0,8FHS-f1
Chol-3DCNN,,StrongNegative,0.0,8FHS-f4
Chol-3DCNN,,StrongNegative,0.436,8G05-f5
Chol-3DCNN,,StrongNegative,0.261,8GHF-f1
Chol-3DCNN,,StrongPositive,0.298,8GI8-f4
Chol-3DCNN,,StrongNegative,0.218,8GI8-f5
Chol-3DCNN,,StrongPositive,0.212,8GI9-f3
Chol-3DCNN,,StrongNegative,0.484,8GI9-f4
Chol-3DCNN,,StrongNegative,0.232,8GI9-f5
Chol-3DCNN,,StrongNegative,0.0,8GN7-f3
Chol-3DCNN,,StrongPositive,0.311,8GNE-f2
Chol-3DCNN,,StrongNegative,0.205,8GNE-f3
Chol-3DCNN,,StrongPositive,0.379,8GNK-f5
Chol-3DCNN,,StrongNegative,0.162,8HA0-f1
Chol-3DCNN,,PseudoPositive,0.278,8HA0-f2
Chol-3DCNN,,StrongPositive,0.225,8HA0-f5
Chol-3DCNN,,StrongNegative,0.261,8HDO-f1
Chol-3DCNN,,StrongNegative,0.0,8HDO-f2
Chol-3DCNN,,StrongNegative,0.233,8HDO-f3
Chol-3DCNN,,StrongNegative,0.0,8HDO-f4
Chol-3DCNN,,StrongNegative,0.295,8HDP-f1
Chol-3DCNN,,StrongNegative,0.259,8HDP-f3
Chol-3DCNN,,StrongNegative,0.0,8HNK-f1
Chol-3DCNN,,StrongNegative,0.0,8HNK-f4
Chol-3DCNN,,StrongNegative,0.0,8HNL-f4
Chol-3DCNN,,StrongNegative,0.13,8HSI-f3
Chol-3DCNN,,StrongNegative,0.226,8HSI-f4
Chol-3DCNN,,StrongNegative,0.238,8I2G-f1
Chol-3DCNN,,StrongNegative,0.0,8IJM-f3
Chol-3DCNN,,StrongNegative,0.292,8IJW-f2
Chol-3DCNN,,StrongNegative,0.0,8IJW-f3
Chol-3DCNN,,StrongNegative,0.211,8IJW-f4
Chol-3DCNN,,StrongNegative,0.309,8IJX-f2
Chol-3DCNN,,PseudoPositive,0.24,8IM7-f4
Chol-3DCNN,,StrongNegative,0.0,8IRR-f1
Chol-3DCNN,,StrongNegative,0.0,8IRR-f2
Chol-3DCNN,,StrongNegative,0.265,8IRR-f3
Chol-3DCNN,,StrongPositive,0.0,8IRU-f3
Chol-3DCNN,,StrongPositive,0.175,8IRV-f1
Chol-3DCNN,,StrongNegative,0.0,8IRV-f3
Chol-3DCNN,,StrongNegative,0.321,8IRV-f4
Chol-3DCNN,,StrongNegative,0.0,8IVL-f1
Chol-3DCNN,,StrongNegative,0.0,8IVL-f4
Chol-3DCNN,,StrongNegative,0.0,8IZ4-f2
Chol-3DCNN,,StrongNegative,0.0,8IZ4-f5
Chol-3DCNN,,StrongNegative,0.19,8IZB-f1
Chol-3DCNN,,StrongNegative,0.0,8IZB-f4
Chol-3DCNN,,StrongNegative,0.12,8IZB-f5
Chol-3DCNN,,StrongNegative,0.259,8J6M-f1
Chol-3DCNN,,StrongPositive,0.227,8J6Q-f3
Chol-3DCNN,,PseudoNegative,0.221,8J6Q-f4
Chol-3DCNN,,PseudoNegative,0.231,8J7F-f3
Chol-3DCNN,,PseudoNegative,0.231,8J7F-f4
Chol-3DCNN,,StrongNegative,0.0,8J7M-f3
Chol-3DCNN,,StrongNegative,0.212,8JBK-f1
Chol-3DCNN,,PseudoNegative,0.319,8JBK-f2
Chol-3DCNN,,StrongNegative,0.0,8JBK-f3
Chol-3DCNN,,StrongNegative,0.0,8JBK-f4
Chol-3DCNN,,StrongNegative,0.305,8JBL-f1
Chol-3DCNN,,StrongNegative,0.208,8JBL-f2
Chol-3DCNN,,StrongNegative,0.0,8JBL-f5
Chol-3DCNN,,StrongNegative,0.308,8JBM-f1
Chol-3DCNN,,StrongNegative,0.4,8JBM-f2
Chol-3DCNN,,StrongNegative,0.268,8JC0-f3
Chol-3DCNN,,StrongNegative,0.0,8JC0-f4
Chol-3DCNN,,StrongNegative,0.179,8JC0-f5
Chol-3DCNN,,StrongNegative,0.031,8JCY-f1
Chol-3DCNN,,PseudoNegative,0.081,8JCY-f4
Chol-3DCNN,,StrongNegative,0.0,8JCY-f5
Chol-3DCNN,,StrongNegative,0.0,8JD0-f3
Chol-3DCNN,,StrongNegative,0.0,8JEZ-f1
Chol-3DCNN,,StrongNegative,0.053,8JHY-f3
Chol-3DCNN,,StrongNegative,0.056,8JII-f2
Chol-3DCNN,,StrongNegative,0.0,8JIM-f1
Chol-3DCNN,,StrongPositive,0.234,8JIM-f5
Chol-3DCNN,,StrongNegative,0.0,8JJP-f1
Chol-3DCNN,,StrongNegative,0.0,8JJP-f4
Chol-3DCNN,,StrongNegative,0.0,8JKV-f2
Chol-3DCNN,,StrongNegative,0.0,8JL1-f4
Chol-3DCNN,,StrongNegative,0.0,8JL3-f1
Chol-3DCNN,,StrongNegative,0.0,8JL3-f3
Chol-3DCNN,,StrongNegative,0.0,8JL4-f1
Chol-3DCNN,,StrongNegative,0.0,8JMN-f1
Chol-3DCNN,,StrongNegative,0.255,8JMN-f3
Chol-3DCNN,,StrongNegative,0.0,8JMN-f5
Chol-3DCNN,,StrongNegative,0.0,8JQR-f1
Chol-3DCNN,,StrongNegative,0.0,8JQR-f2
Chol-3DCNN,,StrongNegative,0.203,8JQR-f3
Chol-3DCNN,,StrongNegative,0.295,8JT6-f2
Chol-3DCNN,,StrongNegative,0.0,8JWZ-f1
Chol-3DCNN,,StrongNegative,0.0,8JXQ-f1
Chol-3DCNN,,StrongNegative,0.0,8JZS-f5
Chol-3DCNN,,StrongNegative,0.304,8JZX-f1
Chol-3DCNN,,StrongNegative,0.25,8JZX-f3
Chol-3DCNN,,StrongNegative,0.0,8K2W-f1
Chol-3DCNN,,StrongNegative,0.2,8K2X-f2
Chol-3DCNN,,StrongNegative,0.0,8K66-f1
Chol-3DCNN,,StrongNegative,0.0,8K66-f3
Chol-3DCNN,,PseudoNegative,0.299,8K66-f5
Chol-3DCNN,,StrongNegative,0.0,8K9R-f3
Chol-3DCNN,,StrongNegative,0.0,8K9R-f5
Chol-3DCNN,,StrongNegative,0.0,8K9T-f4
Chol-3DCNN,,StrongNegative,0.0,8KCT-f3
Chol-3DCNN,,StrongNegative,0.122,8KCW-f2
Chol-3DCNN,,StrongNegative,0.0,8KH4-f4
Chol-3DCNN,,StrongNegative,0.271,8KH5-f1
Chol-3DCNN,,StrongNegative,0.0,8KH5-f2
Chol-3DCNN,,StrongNegative,0.0,8KH5-f4
Chol-3DCNN,,StrongNegative,0.34,8PG0-f2
Chol-3DCNN,,StrongNegative,0.0,8PG0-f5
Chol-3DCNN,,StrongNegative,0.231,8PM6-f2
Chol-3DCNN,,StrongNegative,0.214,8PWN-f3
Chol-3DCNN,,StrongNegative,0.074,8PXO-f2
Chol-3DCNN,,StrongNegative,0.0,8PXO-f3
Chol-3DCNN,,StrongNegative,0.417,8PXO-f4
Chol-3DCNN,,StrongNegative,0.333,8PY4-f3
Chol-3DCNN,,StrongNegative,0.0,8PY4-f4
Chol-3DCNN,,StrongNegative,0.097,8PY4-f5
Chol-3DCNN,,StrongNegative,0.217,8Q7B-f4
Chol-3DCNN,,PseudoNegative,0.314,8Q7B-f5
Chol-3DCNN,,StrongNegative,0.375,8QCM-f4
Chol-3DCNN,,StrongNegative,0.302,8QCM-f5
Chol-3DCNN,,StrongNegative,0.0,8QJF-f2
Chol-3DCNN,,StrongNegative,0.0,8QJF-f3
Chol-3DCNN,,StrongNegative,0.0,8QJF-f4
Chol-3DCNN,,StrongNegative,0.0,8QKI-f3
Chol-3DCNN,,StrongNegative,0.0,8RLN-f1
Chol-3DCNN,,StrongNegative,0.0,8RQQ-f1
Chol-3DCNN,,StrongNegative,0.0,8RQQ-f5
Chol-3DCNN,,PseudoNegative,0.2,8RVW-f3
Chol-3DCNN,,StrongNegative,0.326,8RWC-f1
Chol-3DCNN,,StrongPositive,0.25,8RWC-f4
Chol-3DCNN,,StrongNegative,0.0,8RWC-f5
Chol-3DCNN,,StrongNegative,0.0,8RWD-f5
Chol-3DCNN,,StrongNegative,0.0,8RWE-f2
Chol-3DCNN,,StrongNegative,0.0,8RWE-f3
Chol-3DCNN,,PseudoNegative,0.267,8RWE-f4
Chol-3DCNN,,StrongNegative,0.0,8RWE-f5
Chol-3DCNN,,StrongNegative,0.0,8RWH-f3
Chol-3DCNN,,StrongNegative,0.0,8RWI-f3
Chol-3DCNN,,PseudoNegative,0.225,8RWI-f5
Chol-3DCNN,,StrongNegative,0.2,8S3E-f1
Chol-3DCNN,,PseudoNegative,0.234,8S3E-f4
Chol-3DCNN,,StrongPositive,0.271,8S3E-f5
Chol-3DCNN,,StrongNegative,0.0,8SH3-f1
Chol-3DCNN,,StrongNegative,0.0,8SH3-f3
Chol-3DCNN,,StrongNegative,0.0,8SH3-f4
Chol-3DCNN,,StrongNegative,0.0,8SHC-f1
Chol-3DCNN,,StrongNegative,0.245,8SI2-f1
Chol-3DCNN,,StrongNegative,0.24,8SI2-f2
Chol-3DCNN,,StrongNegative,0.264,8SI2-f3
Chol-3DCNN,,StrongNegative,0.0,8SI4-f2
Chol-3DCNN,,StrongNegative,0.318,8SI4-f3
Chol-3DCNN,,StrongNegative,0.385,8SI5-f1
Chol-3DCNN,,PseudoPositive,0.354,8SI5-f2
Chol-3DCNN,,StrongNegative,0.312,8SI6-f2
Chol-3DCNN,,StrongNegative,0.323,8SI7-f1
Chol-3DCNN,,PseudoNegative,0.354,8SI7-f3
Chol-3DCNN,,StrongNegative,0.317,8SI8-f1
Chol-3DCNN,,StrongNegative,0.317,8SI8-f3
Chol-3DCNN,,StrongNegative,0.207,8SIA-f1
Chol-3DCNN,,StrongNegative,0.356,8SIA-f2
Chol-3DCNN,,StrongNegative,0.328,8SIA-f3
Chol-3DCNN,,StrongNegative,0.0,8SIA-f4
Chol-3DCNN,,StrongNegative,0.0,8SIE-f1
Chol-3DCNN,,StrongNegative,0.0,8SMV-f4
Chol-3DCNN,,StrongNegative,0.0,8SR7-f2
Chol-3DCNN,,StrongNegative,0.0,8SR7-f5
Chol-3DCNN,,PseudoPositive,0.324,8SR8-f4
Chol-3DCNN,,PseudoPositive,0.361,8SRA-f1
Chol-3DCNN,,PseudoNegative,0.351,8SRA-f2
Chol-3DCNN,,StrongNegative,0.324,8SRB-f1
Chol-3DCNN,,StrongNegative,0.333,8SRB-f2
Chol-3DCNN,,PseudoNegative,0.333,8SRB-f3
Chol-3DCNN,,StrongNegative,0.0,8SRB-f5
Chol-3DCNN,,PseudoNegative,0.333,8SRC-f5
Chol-3DCNN,,StrongNegative,0.368,8SRD-f1
Chol-3DCNN,,PseudoNegative,0.342,8SRE-f3
Chol-3DCNN,,StrongNegative,0.0,8SRE-f4
Chol-3DCNN,,PseudoNegative,0.359,8SRF-f1
Chol-3DCNN,,PseudoPositive,0.333,8SRF-f3
Chol-3DCNN,,StrongPositive,0.241,8SRF-f4
Chol-3DCNN,,PseudoPositive,0.0,8SRF-f5
Chol-3DCNN,,PseudoNegative,0.368,8SRG-f3
Chol-3DCNN,,StrongPositive,0.316,8SRG-f4
Chol-3DCNN,,StrongNegative,0.385,8SRI-f1
Chol-3DCNN,,StrongNegative,0.0,8SRI-f4
Chol-3DCNN,,StrongNegative,0.0,8SS3-f2
Chol-3DCNN,,StrongNegative,0.0,8SS6-f3
Chol-3DCNN,,StrongNegative,0.0,8SS7-f2
Chol-3DCNN,,StrongNegative,0.014,8SZA-f5
Chol-3DCNN,,PseudoNegative,0.258,8SZB-f1
Chol-3DCNN,,PseudoPositive,0.289,8SZB-f2
Chol-3DCNN,,StrongNegative,0.068,8SZH-f3
Chol-3DCNN,,StrongNegative,0.047,8SZH-f5
Chol-3DCNN,,StrongNegative,0.0,8T04-f2
Chol-3DCNN,,StrongNegative,0.079,8T04-f3
Chol-3DCNN,,StrongNegative,0.22,8T05-f1
Chol-3DCNN,,StrongNegative,0.0,8T3S-f1
Chol-3DCNN,,StrongNegative,0.0,8T3V-f2
Chol-3DCNN,,StrongNegative,0.0,8T56-f2
Chol-3DCNN,,StrongNegative,0.0,8T6U-f5
Chol-3DCNN,,StrongNegative,0.259,8TF5-f1
Chol-3DCNN,,StrongNegative,0.222,8TF5-f4
Chol-3DCNN,,StrongNegative,0.0,8TKP-f1
Chol-3DCNN,,StrongNegative,0.0,8U4R-f1
Chol-3DCNN,,StrongNegative,0.0,8U4R-f3
Chol-3DCNN,,StrongNegative,0.0,8U4R-f4
